PropType,Address,District,Nbhd,Style,Extwall,Stories,Year_Built,Nr_of_rms,Fin_sqft,Units,Bdrms,Fbath,Hbath,Lotsize,Sale_date,Sale_price
Residential,2027 W PLAINFIELD AV,13,4660,Ranch,Brick,1.0,1956,0,1150,1,3,2,0,5900,2011-06,137500
Residential,189 W ALLERTON AV,13,4740,Ranch,Brick,1.0,1955,0,1119,1,3,1,1,7290,2011-06,125900
Residential,1551 W WANDA AV,13,4800,Ranch,Aluminum / Vinyl,1.0,1961,0,1059,1,3,1,0,9840,2011-06,137500
Residential,4239 S 21ST CT,13,4660,Ranch,Aluminum / Vinyl,1.0,1960,0,956,1,3,1,0,5760,2011-06,124000
Residential,2036 W WHITAKER AV,13,4660,Ranch,Aluminum / Vinyl,1.0,1959,0,919,1,3,1,0,7200,2011-06,115000
Residential,3745 S 20TH ST,13,4360,Ranch,Aluminum / Vinyl,1.0,1947,0,771,1,2,1,0,5400,2011-06,95000
Residential,3839 S 18TH ST,13,4520,Ranch,Aluminum / Vinyl,1.0,1944,0,759,1,2,1,0,4800,2011-06,104500
Residential,3812 S 19TH ST,13,4520,Ranch,Aluminum / Vinyl,1.0,1944,0,730,1,2,1,0,4800,2011-06,104500
Residential,3812 S 19TH ST,13,4520,Ranch,Aluminum / Vinyl,1.0,1944,0,730,1,2,1,0,4800,2011-06,110000
Residential,4238 S 1ST PL,13,4700,Ranch,Aluminum / Vinyl,1.0,1951,0,696,1,2,1,0,4800,2011-06,60000
Residential,3977 S 1ST PL,13,4700,Residence O/S,Aluminum / Vinyl,1.0,1929,0,782,1,2,1,1,4200,2011-06,120000
Residential,2546 S WENTWORTH AV,14,4540,Colonial,Aluminum / Vinyl,2.0,2010,0,1320,1,3,2,0,2625,2011-06,225000
Residential,929 E CONWAY ST,14,4910,Cottage,Aluminum / Vinyl,1.0,1896,0,640,1,1,1,0,1300,2011-06,68500
Residential,1816 E EUCLID AV,14,4610,Cottage,Aluminum / Vinyl,1.0,1910,0,532,1,2,1,0,3600,2011-06,105000
Residential,1224 E OKLAHOMA AV,14,4500,Duplex N/S,Masonry / Frame,2.0,1954,0,2090,2,4,2,0,4560,2011-06,140000
Residential,1832 E BENNETT AV,14,4610,Milwaukee Bungalow,Aluminum / Vinyl,1.5,1918,0,1264,1,3,1,0,3600,2011-06,145000
Residential,3260 S LOGAN AV,14,4580,Milwaukee Bungalow,Brick,1.0,1929,0,1252,1,3,1,0,4920,2011-06,194000
Residential,3435 S GRIFFIN AV,14,4580,Ranch,Brick,1.0,1955,0,840,1,2,1,1,5760,2011-06,130000
Residential,2771 S LINEBARGER TR,14,4540,Residence O/S,Frame,1.5,1918,0,1560,1,3,2,0,5400,2011-06,210000
Residential,2218 S WOODWARD ST,14,4510,Residence O/S,Frame,1.0,1900,0,1288,1,3,1,0,3200,2011-06,101000
Residential,2420 S 5TH PL,14,4160,Residence O/S,Aluminum / Vinyl,1.0,1916,0,952,1,3,1,0,2880,2011-06,43000
Residential,3238 S LOGAN AV,14,4580,Tudor,Stone,1.5,1936,0,2141,1,4,1,1,4920,2011-06,232900
Residential,2845 N 27TH ST,15,2950,Duplex O/S,Aluminum / Vinyl,2.0,1910,0,2050,2,5,2,0,3750,2011-06,28000
Residential,4054 W VERA AV,1,600,Cape Cod,Aluminum / Vinyl,1.0,1953,0,1120,1,4,1,0,10000,2011-07,113197
Residential,5824 N 37TH ST,1,900,Cape Cod,Brick,1.5,1936,0,1099,1,2,1,0,6400,2011-07,62900
Residential,4238 N 21ST ST,1,1620,Colonial,Masonry / Frame,2.0,1951,0,1306,1,3,1,1,6250,2011-07,69500
Residential,5686 N 41ST ST,1,900,Colonial,Aluminum / Vinyl,2.0,1936,0,1144,1,3,1,0,4800,2011-07,55000
Residential,4404 W HAMPTON AV,1,1150,Duplex N/S,Brick,2.0,1957,0,2576,2,4,2,0,8624,2011-07,89000
Residential,3929 W PORTAGE ST,1,380,Ranch,Brick,1.0,1954,0,1185,1,3,1,1,11592,2011-07,88000
Residential,5150 N 19TH ST,1,1340,Ranch,Aluminum / Vinyl,1.0,1953,0,1082,1,3,1,0,5760,2011-07,40000
Residential,8101 W HERBERT AV,2,1400,Cape Cod,Aluminum / Vinyl,1.0,1955,0,1119,1,3,1,0,6000,2011-07,70000
Residential,5037 N 63RD ST,2,1140,Cape Cod,Aluminum / Vinyl,1.0,1952,0,1019,1,4,2,0,4400,2011-07,99900
Residential,5915 N 69TH ST,2,960,Cape Cod,Aluminum / Vinyl,1.0,1936,0,945,1,2,1,0,5000,2011-07,43490
Residential,5957 N 68TH ST,2,960,Duplex N/S,Aluminum / Vinyl,2.0,1958,0,1872,2,4,2,0,5400,2011-07,37000
Residential,7327 W HOPE AV,2,1480,Ranch,Aluminum / Vinyl,1.0,1961,0,1274,1,3,1,0,4800,2011-07,74000
Residential,6037 W LINCOLN CREEK DR,2,1490,Ranch,Brick,1.0,1959,0,1169,1,3,1,1,8109,2011-07,75000
Residential,5368 N 87TH ST,2,1400,Ranch,Aluminum / Vinyl,1.0,1958,0,942,1,3,1,1,11613,2011-07,112000
Residential,5802 N 80TH ST,2,980,Ranch,Aluminum / Vinyl,1.0,1954,0,879,1,3,1,0,4800,2011-07,85000
Residential,3488 N HACKETT AV,3,3060,Milwaukee Bungalow,Brick,2.0,1916,0,3543,1,4,2,0,6600,2011-07,362000
Residential,3249 N CRAMER ST,3,3160,Milwaukee Bungalow,Aluminum / Vinyl,1.0,1920,0,1918,1,4,2,0,5400,2011-07,292000
Residential,3056 N CAMBRIDGE AV,3,3150,Milwaukee Bungalow,Aluminum / Vinyl,1.0,1919,0,1635,1,3,2,0,4200,2011-07,194000
Residential,3067 N LAKE DR,3,3060,Residence O/S,Brick,2.0,1928,0,3768,1,5,3,1,10710,2011-07,650000
Residential,2423 E NEWBERRY BL,3,3060,Residence O/S,Brick,2.0,1915,0,3666,1,5,3,1,8250,2011-07,555000
Residential,2822 E NEWPORT AV,3,3060,Residence O/S,Stucco,2.0,1915,0,3507,1,4,2,1,8400,2011-07,368500
Residential,2738 N PROSPECT AV,3,3170,Residence O/S,Frame,2.0,1902,0,2781,1,4,2,0,4880,2011-07,395000
Residential,708 E LOCUST ST,3,2890,Residence O/S,Frame,1.0,1908,0,1512,1,3,1,1,2100,2011-07,125000
Residential,3340 N PIERCE ST,3,2880,Residence O/S,Frame,1.0,1908,0,1483,1,3,1,1,7320,2011-07,147000
Residential,5953 N 113TH ST,5,780,Cape Cod,Aluminum / Vinyl,1.5,1998,0,1819,1,3,2,1,14196,2011-07,211000
Residential,3255 N 90TH ST,5,2100,Cape Cod,Aluminum / Vinyl,1.0,1952,0,1244,1,3,1,0,5000,2011-07,112000
Residential,4486 N 83RD ST,5,1470,Cape Cod,Aluminum / Vinyl,1.0,1956,0,1154,1,4,1,0,5376,2011-07,115000
Residential,3011 N 90TH ST,5,2080,Cape Cod,Frame,1.5,1939,0,1139,1,2,1,1,7500,2011-07,157500
Residential,3264 N 86TH ST,5,2100,Cape Cod,Aluminum / Vinyl,1.0,1952,0,1021,1,4,1,0,5000,2011-07,115000
Residential,8727 W LISBON AV,5,2100,Cape Cod,Aluminum / Vinyl,1.5,1949,0,999,1,3,1,0,4800,2011-07,107500
Residential,3444 N 81ST ST,5,2040,Colonial,Masonry / Frame,2.0,1952,0,1528,1,3,1,1,6500,2011-07,167000
Residential,7636 W CENTER ST,5,2080,Dplx Bungalow,Aluminum / Vinyl,1.5,1922,0,1817,2,5,2,0,8100,2011-07,125000
Residential,3012 N 92ND ST,5,2120,Ranch,Stone,1.0,1952,0,1604,1,3,1,1,7670,2011-07,126000
Residential,3628 N 87TH ST,5,2040,Ranch,Brick,1.0,1954,0,1232,1,2,1,1,5580,2011-07,100500
Residential,3261 N 96TH ST,5,2140,Ranch,Brick,1.0,1949,0,1216,1,2,1,0,7800,2011-07,80000
Residential,6265 N RIVER TRAIL DR,5,780,Ranch,Frame,1.0,1971,0,1212,1,4,1,1,10526,2011-07,137500
Residential,5350 N 103RD ST,5,1040,Ranch,Aluminum / Vinyl,1.0,1956,0,1132,1,3,2,1,7502,2011-07,83500
Residential,4074 N 91ST ST,5,1460,Ranch,Brick,1.0,1956,0,1082,1,3,1,0,5080,2011-07,68000
Residential,8924 W PALMETTO AV,5,1460,Ranch,Frame,1.0,1960,0,1079,1,3,1,1,6120,2011-07,87550
Residential,4156 N 81ST ST,5,1470,Ranch,Aluminum / Vinyl,1.0,1956,0,1074,1,3,1,0,6000,2011-07,102800
Residential,3230 N 93RD ST,5,2120,Ranch,Aluminum / Vinyl,1.0,1952,0,1064,1,2,1,0,6500,2011-07,82900
Residential,2820 N 86TH ST,5,2080,Ranch,Aluminum / Vinyl,1.0,1950,0,715,1,2,1,0,6250,2011-07,109900
Residential,2534 N 5TH ST,6,2920,Duplex O/S,Aluminum / Vinyl,2.0,1905,0,3485,2,7,3,0,12000,2011-07,35500
Residential,626 W BURLEIGH ST,6,2900,Duplex O/S,Aluminum / Vinyl,1.5,1908,0,1538,2,3,2,0,3150,2011-07,31500
Residential,2539 N PIERCE ST,6,2890,Milwaukee Bungalow,Aluminum / Vinyl,1.0,1920,0,826,1,2,1,0,3810,2011-07,142500
Residential,4756 N 50TH ST,7,1150,Cape Cod,Aluminum / Vinyl,1.0,1953,0,1227,1,4,1,1,5980,2011-07,64800
Residential,4934 W MEDFORD AV,7,1820,Dplx Bungalow,Brick,1.5,1931,0,2008,2,3,2,0,4800,2011-07,79000
Residential,3065 N 25TH ST,7,2950,Milwaukee Bungalow,Aluminum / Vinyl,1.0,1921,0,1644,1,4,1,1,4588,2011-07,28000
Residential,2931 N 21ST ST,7,2950,Residence O/S,Aluminum / Vinyl,1.0,1891,0,920,1,2,1,0,3750,2011-07,15000
Residential,1531 S 22ND ST,8,4100,Cottage,Aluminum / Vinyl,1.0,1885,0,1208,1,3,1,0,4200,2011-07,39900
Residential,1011 S 32ND ST,8,4060,Dplx Bungalow,Aluminum / Vinyl,1.5,1929,0,2156,2,4,2,0,3810,2011-07,89000
Residential,2134 S 31ST ST,8,4000,Dplx Bungalow,Aluminum / Vinyl,1.5,1921,0,2049,2,4,2,0,4840,2011-07,100000
Residential,1041 S 25TH ST,8,4050,Duplex O/S,Aluminum / Vinyl,2.0,1913,0,2558,2,6,2,0,4900,2011-07,83000
Residential,2437 S 29TH ST,8,4000,Residence O/S,Aluminum / Vinyl,1.5,1900,0,1497,1,4,1,0,7500,2011-07,93000
Residential,3742 W FREDERICA PL,8,4060,Residence O/S,Aluminum / Vinyl,1.5,1907,0,1470,1,4,1,1,3600,2011-07,76000
Residential,2313 S 28TH ST,8,4000,Residence O/S,Aluminum / Vinyl,1.5,1900,0,1255,1,3,1,0,2400,2011-07,81500
Residential,2445 S 29TH ST,8,4000,Residence O/S,Aluminum / Vinyl,1.0,1903,0,1254,1,4,2,0,3750,2011-07,75000
Residential,6716 N 58TH ST,9,560,Cape Cod,Brick,1.0,1939,0,944,1,3,2,0,11932,2011-07,83000
Residential,7703 N DELTA PL,9,360,Ranch,Aluminum / Vinyl,1.0,1957,0,1332,1,3,1,1,10125,2011-07,129500
Residential,7900 W LOLITA AV,9,240,Ranch,Aluminum / Vinyl,1.0,1958,0,1039,1,3,1,1,20000,2011-07,73000
Residential,6600 N 51ST ST,9,560,Ranch,Aluminum / Vinyl,1.0,1965,0,1033,1,3,1,0,6375,2011-07,113500
Residential,3340 N 60TH ST,10,1850,Cape Cod,Brick,1.0,1937,0,1875,1,4,1,1,6075,2011-07,140000
Residential,5551 W BROOKLYN PL,10,1850,Cape Cod,Stone,1.0,1935,0,1490,1,2,1,0,4800,2011-07,95000
Residential,7128 W STEVENSON ST,10,2720,Cape Cod,Brick,1.0,1949,0,1204,1,3,1,0,6654,2011-07,107000
Residential,2915 N 68TH ST,10,1980,Cape Cod,Brick,1.0,1948,0,1129,1,3,1,0,5166,2011-07,137000
Residential,3613 N 63RD ST,10,1940,Cape Cod,Aluminum / Vinyl,1.0,1952,0,1100,1,3,1,0,5330,2011-07,86000
Residential,214 S 61ST ST,10,2710,Cape Cod,Aluminum / Vinyl,1.0,1948,0,1082,1,3,1,0,5040,2011-07,92100
Residential,326 S 62ND ST,10,2710,Cape Cod,Aluminum / Vinyl,1.0,1947,0,1063,1,2,1,1,5040,2011-07,123000
Residential,1926 N 53RD ST,10,2540,Colonial,Stucco,2.0,1923,0,2304,1,4,1,2,6000,2011-07,185000
Residential,161 N 70TH ST,10,2720,Colonial,Aluminum / Vinyl,2.0,2004,0,2227,1,4,2,1,4600,2011-07,200000
Residential,6431 W MOLTKE AV,10,1870,Colonial,Aluminum / Vinyl,2.0,1946,0,1342,1,3,1,1,3840,2011-07,71400
Residential,2155 N 56TH ST,10,2540,Dplx Bungalow,Aluminum / Vinyl,2.0,1917,0,2678,2,6,2,0,4520,2011-07,163500
Residential,5729 W PHILIP PL,10,1850,Dplx Bungalow,Brick,1.5,1941,0,1991,2,3,2,0,4800,2011-07,105000
Residential,1816 N 52ND ST,10,2540,Milwaukee Bungalow,Aluminum / Vinyl,1.5,1917,0,2011,1,3,1,1,4602,2011-07,191000
Residential,5541 W BROOKLYN PL,10,1850,Milwaukee Bungalow,Brick,1.0,1933,0,1345,1,3,1,0,4800,2011-07,126000
Residential,506 S 70TH ST,10,2710,Milwaukee Bungalow,Aluminum / Vinyl,1.0,1917,0,964,1,3,1,0,4520,2011-07,31000
Residential,506 S 70TH ST,10,2710,Milwaukee Bungalow,Aluminum / Vinyl,1.0,1917,0,964,1,3,1,0,4520,2011-07,21500
Residential,347 N STORY PK,10,2680,Ranch,Brick,1.0,1954,0,1380,1,3,2,0,6206,2011-07,208100
Residential,9236 W PARK HILL AV,10,2760,Ranch,Aluminum / Vinyl,1.0,1954,0,864,1,3,1,0,6480,2011-07,100000
Residential,320 S 67TH ST,10,2710,Residence O/S,Aluminum / Vinyl,1.0,1918,0,1340,1,3,1,0,7440,2011-07,92500
Residential,2510 N 57TH ST,10,2540,Residence O/S,Aluminum / Vinyl,1.0,1922,0,1208,1,3,2,0,4800,2011-07,77500
Residential,357 N 50TH ST,10,2680,Tudor,Brick,1.5,1928,0,2297,1,3,1,1,6600,2011-07,230000
Residential,3645 W FOREST HOME AV,11,4320,Cape Cod,Stone,1.0,1942,0,2928,1,3,2,0,5625,2011-07,171000
Residential,4030 S 57TH ST,11,4420,Cape Cod,Brick,1.0,1952,0,1705,1,4,1,1,13158,2011-07,168500
Residential,3015 S 47TH ST,11,4320,Cape Cod,Stone,1.0,1950,0,1279,1,3,1,1,4920,2011-07,148000
Residential,2928 S 47TH ST,11,4320,Cape Cod,Aluminum / Vinyl,1.0,1946,0,958,1,3,1,0,5000,2011-07,128000
Residential,3550 S 83RD ST,11,4340,Duplex N/S,Brick,1.5,1959,0,2184,2,4,2,1,10680,2011-07,165000
Residential,3053A S 44TH ST,11,4320,Duplex O/S,Aluminum / Vinyl,1.5,1941,0,1841,2,3,2,0,5080,2011-07,137900
Residential,2834 S 45TH ST,11,4320,Duplex O/S,Stone,1.5,1942,0,1808,2,3,2,0,5040,2011-07,148000
Residential,3305 S 91ST ST,11,4340,Ranch,Aluminum / Vinyl,1.0,1959,0,1235,1,3,1,1,8400,2011-07,165000
Residential,3649 S 95TH ST,11,4340,Ranch,Aluminum / Vinyl,1.0,1970,0,1172,1,4,1,1,6500,2011-07,163000
Residential,8624 W HOLT AV,11,4340,Ranch,Aluminum / Vinyl,1.0,1962,0,1161,1,3,1,1,7020,2011-07,151700
Residential,3878 S MASSACHUSETTS AV,11,4330,Ranch,Brick,1.0,1959,0,1053,1,3,1,1,7029,2011-07,141500
Residential,3418 S 69TH ST,11,4380,Ranch,Aluminum / Vinyl,1.0,1955,0,1002,1,3,2,0,5750,2011-07,120000
Residential,2553 S 64TH ST,11,4240,Ranch,Aluminum / Vinyl,1.0,1954,0,984,1,3,1,1,4900,2011-07,125000
Residential,9701 W MORGAN AV,11,4350,Ranch,Aluminum / Vinyl,1.0,1954,0,984,1,3,1,1,10360,2011-07,123000
Residential,8018 W NORWICH ST,11,4340,Ranch,Aluminum / Vinyl,1.0,1960,0,937,1,3,1,0,7200,2011-07,143900
Residential,3157 S 66TH ST,11,4380,Ranch,Brick,1.0,1954,0,918,1,3,1,0,5555,2011-07,94000
Residential,6526 W EUCLID AV,11,4380,Ranch,Aluminum / Vinyl,1.0,1953,0,899,1,3,1,0,6000,2011-07,84000
Residential,1900 W ARROW ST,12,4100,Colonial,Aluminum / Vinyl,2.0,2009,0,1672,1,3,2,0,7200,2011-07,85000
Residential,1211 S 10TH ST,12,4040,Cottage,Aluminum / Vinyl,1.0,1885,0,1295,1,4,1,0,1750,2011-07,50000
Residential,1025 W MAPLE ST,12,4100,Cottage,Aluminum / Vinyl,1.0,1880,0,882,1,2,1,0,3000,2011-07,26500
Residential,2329 S 19TH ST,12,4160,Duplex-Cottage,Frame,1.0,1903,0,1530,2,4,2,0,3600,2011-07,85000
Residential,4249 S BURRELL ST,13,4700,Cape Cod,Stone,1.5,1937,0,1433,1,2,1,1,4725,2011-07,154000
Residential,3769 S 22ND ST,13,4360,Cape Cod,Brick,1.0,1951,0,1348,1,3,1,0,5805,2011-07,110000
Residential,3522 S 14TH ST,13,4520,Cape Cod,Brick,1.0,1947,0,1163,1,3,1,0,4900,2011-07,120000
Residential,312 W VAN NORMAN AV,13,4740,Cape Cod,Aluminum / Vinyl,1.0,1954,0,1137,1,3,1,0,7290,2011-07,129900
Residential,3557 S 14TH ST,13,4520,Duplex N/S,Brick,1.5,1951,0,2463,2,5,2,0,5382,2011-07,158000
Residential,5818 S 18TH ST,13,4780,Ranch,Brick,1.0,1964,0,1167,1,3,1,1,8479,2011-07,131800
Residential,205 W ALLERTON AV,13,4740,Ranch,Brick,1.0,1956,0,961,1,2,1,0,7290,2011-07,125000
Residential,3303 S SPRINGFIELD AV,14,4610,Cape Cod,Aluminum / Vinyl,1.0,1952,0,784,1,2,1,0,4800,2011-07,128000
Residential,3024 S DELAWARE AV,14,4540,Colonial,Frame,2.0,1913,0,1536,1,4,2,0,4800,2011-07,222000
Residential,1006 E WILBUR AV,14,4620,Colonial,Aluminum / Vinyl,2.0,1945,0,1360,1,2,1,1,5040,2011-07,148900
Residential,3439 S CLEMENT AV,14,4580,Duplex N/S,Masonry / Frame,2.0,1984,0,2660,2,6,2,0,5040,2011-07,155000
Residential,2592 S HOWELL AV,14,4910,Duplex O/S,Masonry / Frame,2.0,1940,0,2378,2,5,2,1,4800,2011-07,190000
Residential,2728 S LINEBARGER TR,14,4540,Milwaukee Bungalow,Aluminum / Vinyl,1.0,1929,0,1450,1,3,1,1,4025,2011-07,168500
Residential,1928 E HILLCREST AV,14,4610,Milwaukee Bungalow,Aluminum / Vinyl,1.0,1928,0,992,1,2,1,0,3080,2011-07,141000
Residential,3353 S BURRELL ST,14,4580,Ranch,Aluminum / Vinyl,1.0,1955,0,864,1,3,1,1,7400,2011-07,96000
Residential,2805 S CLEMENT AV,14,4500,Residence O/S,Aluminum / Vinyl,2.0,1908,0,2520,1,4,2,0,8040,2011-07,229900
Residential,3321 S 14TH ST,14,4520,Residence O/S,Aluminum / Vinyl,1.5,1883,0,2024,1,4,2,0,7000,2011-07,146000
Residential,2204 E BENNETT AV,14,4540,Residence O/S,Aluminum / Vinyl,1.5,1910,0,1745,1,4,2,0,3600,2011-07,202000
Residential,2815 S CLEMENT AV,14,4500,Residence O/S,Frame,2.0,1910,0,1520,1,4,1,0,4422,2011-07,153900
Residential,3221 S 8TH ST,14,4520,Residence O/S,Aluminum / Vinyl,1.0,1910,0,1512,1,3,1,0,5490,2011-07,72000
Residential,2362 S WOODWARD ST,14,4910,Residence O/S,Frame,2.0,1925,0,1320,1,3,1,0,6000,2011-07,158000
Residential,2317 W GARFIELD AV,15,3000,Colonial,Aluminum / Vinyl,2.0,2009,0,1604,1,3,2,1,5023,2011-07,120000
Residential,4535 W CUSTER AV,1,1140,Cape Cod,Brick,1.0,1951,0,1308,1,3,1,1,6480,2011-08,67500
Residential,4962 N 26TH ST,1,1340,Cape Cod,Brick,1.0,1951,0,1143,1,3,1,0,4960,2011-08,15000
Residential,3901 W TUPELO ST,1,380,Ranch,Aluminum / Vinyl,1.0,1981,0,1007,1,3,1,0,8100,2011-08,85000
Residential,5540 N 32ND ST,1,1160,Residence O/S,Aluminum / Vinyl,2.0,1928,0,1359,1,3,2,0,4560,2011-08,54900
Residential,4154 N 73RD ST,2,1480,Cape Cod,Brick,1.5,1952,0,1715,1,4,1,1,6000,2011-08,99900
Residential,4371 N 64TH ST,2,1490,Cape Cod,Brick,1.0,1951,0,1235,1,3,2,0,5460,2011-08,118500
Residential,4235 N 70TH ST,2,1480,Ranch,Brick,1.0,1960,0,1044,1,2,1,0,4840,2011-08,59000
Residential,8145 W SCRANTON PL,2,1400,Ranch,Aluminum / Vinyl,1.0,1956,0,1025,1,3,1,1,6240,2011-08,114900
Residential,4117 N 67TH ST,2,1490,Ranch,Aluminum / Vinyl,1.0,1955,0,1008,1,3,1,0,5900,2011-08,79900
Residential,8062 W HERBERT AV,2,1400,Ranch,Aluminum / Vinyl,1.0,1955,0,756,1,2,1,0,5390,2011-08,52000
Residential,2903 N STOWELL AV,3,3160,Colonial,Frame,2.0,1902,0,4321,1,6,2,0,6344,2011-08,382000
Residential,3203 N HUMBOLDT BL,3,3320,Dplx Bungalow,Brick,1.5,1928,0,2201,2,4,2,0,5185,2011-08,156000
Residential,2930 N BREMEN ST,3,2880,Duplex O/S,Frame,1.5,1905,0,1929,2,5,2,0,3600,2011-08,110000
Residential,3417 N CRAMER ST,3,3160,Milwaukee Bungalow,Aluminum / Vinyl,1.0,1920,0,1490,1,3,1,0,4800,2011-08,172500
Residential,2016 E WINDSOR PL,3,3060,Residence O/S,Brick,2.0,1904,0,4760,1,3,2,0,3850,2011-08,415000
Residential,2952 N SUMMIT AV,3,3060,Residence O/S,Masonry / Frame,2.0,1910,0,3607,1,5,3,1,6600,2011-08,425000
Residential,3481 N LAKE DR,3,3060,Residence O/S,Brick,2.0,1926,0,3434,1,4,3,2,11760,2011-08,599000
Residential,2683 N SUMMIT AV,3,3060,Residence O/S,Stucco,1.0,1912,0,2823,1,3,3,0,10529,2011-08,475000
Residential,2941 N PROSPECT AV,3,3160,Residence O/S,Aluminum / Vinyl,2.0,1907,0,2568,1,6,1,2,4840,2011-08,295000
Residential,1627 N VAN BUREN ST,3,3240,Residence O/S,Masonry / Frame,2.0,1917,0,2063,1,1,1,1,4800,2011-08,239300
Residential,2402 E WEBSTER PL,3,3170,Residence O/S,Frame,2.0,1904,0,1812,1,3,2,0,3109,2011-08,187000
Residential,3266 N LAKE DR,3,3060,Residence O/S,Brick,2.0,1912,0,1804,1,1,1,1,0,2011-08,1400000
Residential,2212 E LINNWOOD AV,3,3160,Residence O/S,Frame,1.5,1910,0,1564,1,3,1,1,3200,2011-08,220000
Residential,2542 N TERRACE AV,3,3060,Tudor,Brick,2.0,1907,0,4417,1,6,3,1,5800,2011-08,608000
Residential,3330 W MC KINLEY BL,4,2300,Duplex O/S,Frame,2.0,1909,0,2280,2,4,2,0,5100,2011-08,18000
Residential,2773 N 88TH ST,5,2080,Cape Cod,Brick,1.0,1952,0,1659,1,3,2,0,6625,2011-08,154800
Residential,10422 W LANCASTER AV,5,1040,Cape Cod,Brick,1.0,1952,0,1476,1,3,1,0,8640,2011-08,127900
Residential,3431 N 93RD ST,5,2100,Cape Cod,Brick,1.5,1937,0,1392,1,3,1,1,6000,2011-08,175000
Residential,3251 N 81ST ST,5,2100,Cape Cod,Brick,1.0,1947,0,1332,1,4,2,0,6292,2011-08,137000
Residential,3206 N 78TH ST,5,2100,Cape Cod,Brick,1.0,1949,0,1298,1,3,1,0,4800,2011-08,151400
Residential,3211 N 82ND ST,5,2100,Cape Cod,Brick,1.0,1948,0,1233,1,3,1,1,6750,2011-08,120000
Residential,3617 N 99TH ST,5,2100,Cape Cod,Aluminum / Vinyl,1.0,1953,0,1064,1,3,2,0,4950,2011-08,117500
Residential,3229 N 90TH ST,5,2100,Cape Cod,Aluminum / Vinyl,1.5,1950,0,1060,1,3,1,1,5080,2011-08,148500
Residential,3408 N 97TH PL,5,2100,Cape Cod,Aluminum / Vinyl,1.0,1952,0,1018,1,4,1,0,6000,2011-08,85000
Residential,11938 W BENDER RD,5,780,Colonial,Aluminum / Vinyl,2.0,1969,0,1852,1,4,2,1,9956,2011-08,187900
Residential,2728 N 92ND ST,5,2120,Duplex N/S,Masonry / Frame,2.0,1952,0,2384,2,4,2,0,6490,2011-08,120000
Residential,10330 W JUNIPER ST,5,440,Ranch,Prem Wood,1.0,1993,0,2908,1,4,3,0,21780,2011-08,210000
Residential,11915 W RIO ST,5,780,Ranch,Aluminum / Vinyl,1.0,1969,0,1573,1,3,1,1,10950,2011-08,160000
Residential,10902 W APPLETON AV,5,800,Ranch,Aluminum / Vinyl,1.0,1972,0,1424,1,3,2,0,21780,2011-08,166500
Residential,3827 N 80TH ST,5,2040,Ranch,Stone,1.0,1955,0,1294,1,3,1,1,7008,2011-08,118000
Residential,8050 W LYNMAR TR,5,1470,Ranch,Aluminum / Vinyl,1.0,1955,0,1028,1,3,1,0,7700,2011-08,116000
Residential,4328 N 81ST ST,5,1470,Ranch,Brick,1.0,1955,0,1016,1,3,1,1,8150,2011-08,116000
Residential,3366 N 91ST ST,5,2100,Ranch,Aluminum / Vinyl,1.0,1950,0,995,1,2,1,0,5125,2011-08,99000
Residential,3018 N 12TH ST,6,2870,Duplex O/S,Aluminum / Vinyl,2.0,1893,0,2206,2,4,2,0,5395,2011-08,16500
Residential,2454 N HOLTON ST,6,2810,Duplex-Cottage,Frame,1.0,1869,0,1512,2,4,3,0,3600,2011-08,45000
Residential,2378 N 2ND ST,6,2920,Residence O/S,Frame,1.5,1900,0,1651,1,1,0,0,3600,2011-08,14000
Residential,3625 N 19TH ST,6,2860,Residence O/S,Aluminum / Vinyl,2.0,1922,0,1306,1,3,1,0,3480,2011-08,43000
Residential,3241 N 1ST ST,6,2900,Residence O/S,Aluminum / Vinyl,1.0,1893,0,1012,1,3,2,0,2100,2011-08,20000
Residential,3170 N 49TH ST,7,1840,Cape Cod,Stone,1.0,1935,0,1962,1,4,2,0,4888,2011-08,175000
Residential,5533 W LEON TR,7,1560,Cape Cod,Brick,1.5,1953,0,1358,1,4,1,0,4800,2011-08,95000
Residential,2829 N 49TH ST,7,2510,Dplx Bungalow,Frame,2.0,1924,0,2586,2,6,2,0,5160,2011-08,70000
Residential,3234 N 45TH ST,7,1840,Milwaukee Bungalow,Brick,1.0,1927,0,1743,1,3,1,0,4760,2011-08,125000
Residential,3316 N 25TH ST,7,2960,Milwaukee Bungalow,Aluminum / Vinyl,1.0,1926,0,1422,1,3,1,0,4352,2011-08,33000
Residential,5419 W LINCOLN CREEK DR,7,1560,Ranch,Brick,1.0,1950,0,1163,1,3,2,0,6625,2011-08,78000
Residential,1434 S 23RD ST,8,4100,Cottage,Aluminum / Vinyl,1.0,1892,0,886,1,3,1,0,1680,2011-08,42000
Residential,2932 W MITCHELL ST,8,4060,Dplx Bungalow,Aluminum / Vinyl,1.5,1922,0,1702,2,3,2,0,4800,2011-08,113000
Residential,1800 S 30TH ST,8,4060,Milwaukee Bungalow,Brick,1.0,1927,0,1485,1,4,1,0,5400,2011-08,90000
Residential,2249 S 35TH ST,8,4000,Milwaukee Bungalow,Frame,1.0,1925,0,980,1,3,1,0,5000,2011-08,76063
Residential,1230 S 34TH ST,8,4060,Residence O/S,Aluminum / Vinyl,1.5,1920,0,1255,1,3,1,0,3960,2011-08,79500
